make,fuel-type,aspiration,num-of-doors,body-style,drive-wheels,engine-location,wheel-base,length,width,height,curb-weight,engine-type,num-of-cylinders,engine-size,fuel-system,bore,stroke,compression-ratio,horsepower,peak-rpm,city-mpg,highway-mpg,price
volvo,0,1,4,3,1,0,468.7,548.4,428.5,415.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26220
volvo,0,1,4,3,1,0,468.8,548.5,428.6,415.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26221
volvo,0,1,4,3,1,0,468.9,548.6,428.7,415.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26222
volvo,0,1,4,3,1,0,469,548.7,428.8,415.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26223
volvo,0,1,4,3,1,0,469.1,548.8,428.9,415.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26224
volvo,0,1,4,3,1,0,469.2,548.9,429,415.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26225
volvo,0,1,4,3,1,0,469.3,549,429.1,415.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26226
volvo,0,1,4,3,1,0,469.4,549.1,429.2,415.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26227
volvo,0,1,4,3,1,0,469.5,549.2,429.3,415.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26228
volvo,0,1,4,3,1,0,469.6,549.3,429.4,416,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26229
volvo,0,1,4,3,1,0,469.7,549.4,429.5,416.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26230
volvo,0,1,4,3,1,0,469.8,549.5,429.6,416.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26231
volvo,0,1,4,3,1,0,469.9,549.6,429.7,416.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26232
volvo,0,1,4,3,1,0,470,549.7,429.8,416.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26233
volvo,0,1,4,3,1,0,470.1,549.8,429.9,416.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26234
volvo,0,1,4,3,1,0,470.2,549.9,430,416.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26235
volvo,0,1,4,3,1,0,470.3,550,430.1,416.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26236
volvo,0,1,4,3,1,0,470.4,550.1,430.2,416.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26237
volvo,0,1,4,3,1,0,470.5,550.2,430.3,416.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26238
volvo,0,1,4,3,1,0,470.6,550.3,430.4,417,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26239
volvo,0,1,4,3,1,0,470.7,550.4,430.5,417.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26240
volvo,0,1,4,3,1,0,470.8,550.5,430.6,417.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26241
volvo,0,1,4,3,1,0,470.9,550.6,430.7,417.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26242
volvo,0,1,4,3,1,0,471,550.7,430.8,417.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26243
volvo,0,1,4,3,1,0,471.1,550.8,430.9,417.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26244
volvo,0,1,4,3,1,0,471.2,550.9,431,417.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26245
volvo,0,1,4,3,1,0,471.3,551,431.1,417.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26246
volvo,0,1,4,3,1,0,471.4,551.1,431.2,417.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26247
volvo,0,1,4,3,1,0,471.5,551.2,431.3,417.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26248
volvo,0,1,4,3,1,0,471.6,551.3,431.4,418,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26249
volvo,0,1,4,3,1,0,471.7,551.4,431.5,418.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26250
volvo,0,1,4,3,1,0,471.8,551.5,431.6,418.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26251
volvo,0,1,4,3,1,0,471.9,551.6,431.7,418.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26252
volvo,0,1,4,3,1,0,472,551.7,431.8,418.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26253
volvo,0,1,4,3,1,0,472.1,551.8,431.9,418.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26254
volvo,0,1,4,3,1,0,472.2,551.9,432,418.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26255
volvo,0,1,4,3,1,0,472.3,552,432.1,418.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26256
volvo,0,1,4,3,1,0,472.4,552.1,432.2,418.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26257
volvo,0,1,4,3,1,0,472.5,552.2,432.3,418.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26258
volvo,0,1,4,3,1,0,472.6,552.3,432.4,419,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26259
volvo,0,1,4,3,1,0,472.7,552.4,432.5,419.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26260
volvo,0,1,4,3,1,0,472.8,552.5,432.6,419.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26261
volvo,0,1,4,3,1,0,472.9,552.6,432.7,419.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26262
volvo,0,1,4,3,1,0,473,552.7,432.8,419.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26263
volvo,0,1,4,3,1,0,473.1,552.8,432.9,419.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26264
volvo,0,1,4,3,1,0,473.2,552.9,433,419.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26265
volvo,0,1,4,3,1,0,473.3,553,433.1,419.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26266
volvo,0,1,4,3,1,0,473.4,553.1,433.2,419.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26267
volvo,0,1,4,3,1,0,473.5,553.2,433.3,419.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26268
volvo,0,1,4,3,1,0,473.6,553.3,433.4,420,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26269
volvo,0,1,4,3,1,0,473.7,553.4,433.5,420.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26270
volvo,0,1,4,3,1,0,473.8,553.5,433.6,420.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26271
volvo,0,1,4,3,1,0,473.9,553.6,433.7,420.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26272
volvo,0,1,4,3,1,0,474,553.7,433.8,420.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26273
volvo,0,1,4,3,1,0,474.1,553.8,433.9,420.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26274
volvo,0,1,4,3,1,0,474.2,553.9,434,420.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26275
volvo,0,1,4,3,1,0,474.3,554,434.1,420.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26276
volvo,0,1,4,3,1,0,474.4,554.1,434.2,420.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26277
volvo,0,1,4,3,1,0,474.5,554.2,434.3,420.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26278
volvo,0,1,4,3,1,0,474.6,554.3,434.4,421,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26279
volvo,0,1,4,3,1,0,474.7,554.4,434.5,421.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26280
volvo,0,1,4,3,1,0,474.8,554.5,434.6,421.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26281
volvo,0,1,4,3,1,0,474.9,554.6,434.7,421.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26282
volvo,0,1,4,3,1,0,475,554.7,434.8,421.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26283
volvo,0,1,4,3,1,0,475.1,554.8,434.9,421.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26284
volvo,0,1,4,3,1,0,475.2,554.9,435,421.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26285
volvo,0,1,4,3,1,0,475.3,555,435.1,421.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26286
volvo,0,1,4,3,1,0,475.4,555.1,435.2,421.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26287
volvo,0,1,4,3,1,0,475.5,555.2,435.3,421.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26288
volvo,0,1,4,3,1,0,475.6,555.3,435.4,422,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26289
volvo,0,1,4,3,1,0,475.7,555.4,435.5,422.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26290
volvo,0,1,4,3,1,0,475.8,555.5,435.6,422.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26291
volvo,0,1,4,3,1,0,475.9,555.6,435.7,422.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26292
volvo,0,1,4,3,1,0,476,555.7,435.8,422.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26293
volvo,0,1,4,3,1,0,476.1,555.8,435.9,422.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26294
volvo,0,1,4,3,1,0,476.2,555.9,436,422.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26295
volvo,0,1,4,3,1,0,476.3,556,436.1,422.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26296
volvo,0,1,4,3,1,0,476.4,556.1,436.2,422.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26297
volvo,0,1,4,3,1,0,476.5,556.2,436.3,422.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26298
volvo,0,1,4,3,1,0,476.6,556.3,436.4,423,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26299
volvo,0,1,4,3,1,0,476.7,556.4,436.5,423.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26300
volvo,0,1,4,3,1,0,476.8,556.5,436.6,423.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26301
volvo,0,1,4,3,1,0,476.9,556.6,436.7,423.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26302
volvo,0,1,4,3,1,0,477,556.7,436.8,423.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26303
volvo,0,1,4,3,1,0,477.1,556.8,436.9,423.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26304
volvo,0,1,4,3,1,0,477.2,556.9,437,423.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26305
volvo,0,1,4,3,1,0,477.3,557,437.1,423.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26306
volvo,0,1,4,3,1,0,477.4,557.1,437.2,423.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26307
volvo,0,1,4,3,1,0,477.5,557.2,437.3,423.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26308
volvo,0,1,4,3,1,0,477.6,557.3,437.4,424,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26309
volvo,0,1,4,3,1,0,477.7,557.4,437.5,424.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26310
volvo,0,1,4,3,1,0,477.8,557.5,437.6,424.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26311
volvo,0,1,4,3,1,0,477.9,557.6,437.7,424.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26312
volvo,0,1,4,3,1,0,478,557.7,437.8,424.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26313
volvo,0,1,4,3,1,0,478.1,557.8,437.9,424.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26314
volvo,0,1,4,3,1,0,478.2,557.9,438,424.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26315
volvo,0,1,4,3,1,0,478.3,558,438.1,424.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26316
volvo,0,1,4,3,1,0,478.4,558.1,438.2,424.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26317
volvo,0,1,4,3,1,0,478.5,558.2,438.3,424.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26318
volvo,0,1,4,3,1,0,478.6,558.3,438.4,425,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26319
volvo,0,1,4,3,1,0,478.7,558.4,438.5,425.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26320
volvo,0,1,4,3,1,0,478.8,558.5,438.6,425.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26321
volvo,0,1,4,3,1,0,478.9,558.6,438.7,425.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26322
volvo,0,1,4,3,1,0,479,558.7,438.8,425.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26323
volvo,0,1,4,3,1,0,479.1,558.8,438.9,425.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26324
volvo,0,1,4,3,1,0,479.2,558.9,439,425.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26325
volvo,0,1,4,3,1,0,479.3,559,439.1,425.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26326
volvo,0,1,4,3,1,0,479.4,559.1,439.2,425.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26327
volvo,0,1,4,3,1,0,479.5,559.2,439.3,425.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26328
volvo,0,1,4,3,1,0,479.6,559.3,439.4,426,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26329
volvo,0,1,4,3,1,0,479.7,559.4,439.5,426.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26330
volvo,0,1,4,3,1,0,479.8,559.5,439.6,426.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26331
volvo,0,1,4,3,1,0,479.9,559.6,439.7,426.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26332
volvo,0,1,4,3,1,0,480,559.7,439.8,426.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26333
volvo,0,1,4,3,1,0,480.1,559.8,439.9,426.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26334
volvo,0,1,4,3,1,0,480.2,559.9,440,426.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26335
volvo,0,1,4,3,1,0,480.3,560,440.1,426.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26336
volvo,0,1,4,3,1,0,480.4,560.1,440.2,426.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26337
volvo,0,1,4,3,1,0,480.5,560.2,440.3,426.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26338
volvo,0,1,4,3,1,0,480.6,560.3,440.4,427,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26339
volvo,0,1,4,3,1,0,480.7,560.4,440.5,427.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26340
volvo,0,1,4,3,1,0,480.8,560.5,440.6,427.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26341
volvo,0,1,4,3,1,0,480.9,560.6,440.7,427.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26342
volvo,0,1,4,3,1,0,481,560.7,440.8,427.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26343
volvo,0,1,4,3,1,0,481.1,560.8,440.9,427.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26344
volvo,0,1,4,3,1,0,481.2,560.9,441,427.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26345
volvo,0,1,4,3,1,0,481.3,561,441.1,427.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26346
volvo,0,1,4,3,1,0,481.4,561.1,441.2,427.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26347
volvo,0,1,4,3,1,0,481.5,561.2,441.3,427.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26348
volvo,0,1,4,3,1,0,481.6,561.3,441.4,428,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26349
volvo,0,1,4,3,1,0,481.7,561.4,441.5,428.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26350
volvo,0,1,4,3,1,0,481.8,561.5,441.6,428.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26351
volvo,0,1,4,3,1,0,481.9,561.6,441.7,428.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26352
volvo,0,1,4,3,1,0,482,561.7,441.8,428.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26353
volvo,0,1,4,3,1,0,482.1,561.8,441.9,428.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26354
volvo,0,1,4,3,1,0,482.2,561.9,442,428.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26355
volvo,0,1,4,3,1,0,482.3,562,442.1,428.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26356
volvo,0,1,4,3,1,0,482.4,562.1,442.2,428.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26357
volvo,0,1,4,3,1,0,482.5,562.2,442.3,428.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26358
volvo,0,1,4,3,1,0,482.6,562.3,442.4,429,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26359
volvo,0,1,4,3,1,0,482.7,562.4,442.5,429.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26360
volvo,0,1,4,3,1,0,482.8,562.5,442.6,429.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26361
volvo,0,1,4,3,1,0,482.9,562.6,442.7,429.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26362
volvo,0,1,4,3,1,0,483,562.7,442.8,429.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26363
volvo,0,1,4,3,1,0,483.1,562.8,442.9,429.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26364
volvo,0,1,4,3,1,0,483.2,562.9,443,429.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26365
volvo,0,1,4,3,1,0,483.3,563,443.1,429.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26366
volvo,0,1,4,3,1,0,483.4,563.1,443.2,429.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26367
volvo,0,1,4,3,1,0,483.5,563.2,443.3,429.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26368
volvo,0,1,4,3,1,0,483.6,563.3,443.4,430,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26369
volvo,0,1,4,3,1,0,483.7,563.4,443.5,430.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26370
volvo,0,1,4,3,1,0,483.8,563.5,443.6,430.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26371
volvo,0,1,4,3,1,0,483.9,563.6,443.7,430.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26372
volvo,0,1,4,3,1,0,484,563.7,443.8,430.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26373
volvo,0,1,4,3,1,0,484.1,563.8,443.9,430.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26374
volvo,0,1,4,3,1,0,484.2,563.9,444,430.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26375
volvo,0,1,4,3,1,0,484.3,564,444.1,430.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26376
volvo,0,1,4,3,1,0,484.4,564.1,444.2,430.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26377
volvo,0,1,4,3,1,0,484.5,564.2,444.3,430.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26378
volvo,0,1,4,3,1,0,484.6,564.3,444.4,431,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26379
volvo,0,1,4,3,1,0,484.7,564.4,444.5,431.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26380
volvo,0,1,4,3,1,0,484.8,564.5,444.6,431.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26381
volvo,0,1,4,3,1,0,484.9,564.6,444.7,431.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26382
volvo,0,1,4,3,1,0,485,564.7,444.8,431.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26383
volvo,0,1,4,3,1,0,485.1,564.8,444.9,431.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26384
volvo,0,1,4,3,1,0,485.2,564.9,445,431.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26385
volvo,0,1,4,3,1,0,485.3,565,445.1,431.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26386
volvo,0,1,4,3,1,0,485.4,565.1,445.2,431.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26387
volvo,0,1,4,3,1,0,485.5,565.2,445.3,431.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26388
volvo,0,1,4,3,1,0,485.6,565.3,445.4,432,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26389
volvo,0,1,4,3,1,0,485.7,565.4,445.5,432.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26390
volvo,0,1,4,3,1,0,485.8,565.5,445.6,432.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26391
volvo,0,1,4,3,1,0,485.9,565.6,445.7,432.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26392
volvo,0,1,4,3,1,0,486,565.7,445.8,432.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26393
volvo,0,1,4,3,1,0,486.1,565.8,445.9,432.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26394
volvo,0,1,4,3,1,0,486.2,565.9,446,432.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26395
volvo,0,1,4,3,1,0,486.3,566,446.1,432.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26396
volvo,0,1,4,3,1,0,486.4,566.1,446.2,432.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26397
volvo,0,1,4,3,1,0,486.5,566.2,446.3,432.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26398
volvo,0,1,4,3,1,0,486.6,566.3,446.4,433,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26399
volvo,0,1,4,3,1,0,486.7,566.4,446.5,433.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26400
volvo,0,1,4,3,1,0,486.8,566.5,446.6,433.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26401
volvo,0,1,4,3,1,0,486.9,566.6,446.7,433.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26402
volvo,0,1,4,3,1,0,487,566.7,446.8,433.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26403
volvo,0,1,4,3,1,0,487.1,566.8,446.9,433.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26404
volvo,0,1,4,3,1,0,487.2,566.9,447,433.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26405
volvo,0,1,4,3,1,0,487.3,567,447.1,433.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26406
volvo,0,1,4,3,1,0,487.4,567.1,447.2,433.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26407
volvo,0,1,4,3,1,0,487.5,567.2,447.3,433.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26408
volvo,0,1,4,3,1,0,487.6,567.3,447.4,434,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26409
volvo,0,1,4,3,1,0,487.7,567.4,447.5,434.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26410
volvo,0,1,4,3,1,0,487.8,567.5,447.6,434.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26411
volvo,0,1,4,3,1,0,487.9,567.6,447.7,434.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26412
volvo,0,1,4,3,1,0,488,567.7,447.8,434.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26413
volvo,0,1,4,3,1,0,488.1,567.8,447.9,434.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26414
volvo,0,1,4,3,1,0,488.2,567.9,448,434.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26415
volvo,0,1,4,3,1,0,488.3,568,448.1,434.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26416
volvo,0,1,4,3,1,0,488.4,568.1,448.2,434.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26417
volvo,0,1,4,3,1,0,488.5,568.2,448.3,434.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26418
volvo,0,1,4,3,1,0,488.6,568.3,448.4,435,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26419
volvo,0,1,4,3,1,0,488.7,568.4,448.5,435.1,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26420
volvo,0,1,4,3,1,0,488.8,568.5,448.6,435.2,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26421
volvo,0,1,4,3,1,0,488.9,568.6,448.7,435.3,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26422
volvo,0,1,4,3,1,0,489,568.7,448.8,435.4,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26423
volvo,0,1,4,3,1,0,489.1,568.8,448.9,435.5,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26424
volvo,0,1,4,3,1,0,489.2,568.9,449,435.6,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26425
volvo,0,1,4,3,1,0,489.3,569,449.1,435.7,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26426
volvo,0,1,4,3,1,0,489.4,569.1,449.2,435.8,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26427
volvo,0,1,4,3,1,0,489.5,569.2,449.3,435.9,3062,2,1,141,4,3.78,3.15,9.5,114,5400,19,25,26428
